connectionId_x,alias,sentBeepId,timeStampStart,typed,valence,arousal,positive_all_words_lemm,positive_all_words_count_lemm,positive_unique_words_lemm,positive_unique_wordcount_lemm,positive_granularity_lemm,negative_all_words_lemm,negative_all_words_count_lemm,negative_unique_words_lemm,negative_unique_wordcount_lemm,negative_granularity_lemm,positive_emotion_all_lemma_count_Shannons,positive_emotion_unique_count_Shannons,unique positive emotion lemmas_Shannons,positive_diversity_Shannons_lem,negative_emotion_all_lemma_count_Shannons,negative_emotion_unique_count_Shannons,unique negative emotion lemmas_Shannons,negative_diversity_Shannons_lem,Segment,WC,posemo,negemo
181842,!cnxa ybfd,15847989,1699560306,0,-5,-28,"['gelukkig', 'leuk', 'ontspannen', 'zin']",4,"['gelukkig', 'leuk', 'ontspannen', 'zin']",4,0.068857637,"['pijnlijk', 'twijfelen', 'moe']",3,"['pijnlijk', 'twijfelen', 'moe']",3,0.081199664,4,4,"['zin', 'leuk', 'ontspannen', 'gelukkig']",1.386294361,3,3,"['twijfelen', 'moe', 'pijnlijk']",1.098612289,1,139,2.16,1.44
181842,!cnxa ybfd,15862317,1699613968,0,-6,4,"['goed', 'lief']",2,"['goed', 'lief']",2,0.156157429,['lastig'],1,['lastig'],1,,2,2,"['goed', 'lief']",0.693147181,1,1,['lastig'],0,1,119,0.84,0.84
181842,!cnxa ybfd,15866571,1699624769,0,4,-6,['verband'],1,['verband'],1,,"['stress', 'erg', 'ambetant', 'belachelijk', 'stress']",5,"['stress', 'erg', 'ambetant', 'belachelijk']",4,0.054601788,1,1,['verband'],0,5,4,"['stress', 'ambetant', 'belachelijk', 'erg']",1.33217904,1,193,0,3.11
181842,!cnxa ybfd,15869886,1699631622,0,-13,-15,[],0,[],0,,['vervelend'],1,['vervelend'],1,,0,0,[],0,1,1,['vervelend'],0,1,92,0,1.09
181842,!cnxa ybfd,15880251,1699649071,0,13,-15,"['goed', 'betrekken', 'goed', 'goed', 'leuk']",5,"['goed', 'betrekken', 'leuk']",3,0.053040181,['gênant'],1,['gênant'],1,,5,3,"['goed', 'leuk', 'betrekken']",0.950270539,1,1,['gênant'],0,1,234,1.71,0
181842,!cnxa ybfd,15890625,1699698325,0,15,3,"['spannend', 'vrolijk', 'goed', 'benieuwd']",4,"['spannend', 'vrolijk', 'goed', 'benieuwd']",4,0.059197297,[],0,[],0,,4,4,"['benieuwd', 'spannend', 'goed', 'vrolijk']",1.386294361,0,0,[],0,1,94,4.26,1.06
181842,!cnxa ybfd,15893814,1699707363,0,16,10,"['leuk', 'gezellig', 'zin', 'oké']",4,"['leuk', 'gezellig', 'zin', 'oké']",4,0.055185381,[],0,[],0,,4,4,"['zin', 'gezellig', 'leuk', 'oké']",1.386294361,0,0,[],0,1,63,4.76,0
181842,!cnxa ybfd,15900534,1699730744,0,20,10,"['lekker', 'goed', 'leuk', 'fijn', 'rustig', 'ontspannen', 'prima']",7,"['lekker', 'goed', 'leuk', 'fijn', 'rustig', 'ontspannen', 'prima']",7,0.02519796,[],0,[],0,,7,7,"['goed', 'leuk', 'rustig', 'fijn', 'lekker', 'ontspannen', 'prima']",1.945910149,0,0,[],0,1,72,9.72,0
181842,!cnxa ybfd,15907971,1699737888,0,12,-22,"['leuk', 'overtuigen', 'goed', 'plezant', 'oké', 'goed']",6,"['leuk', 'overtuigen', 'goed', 'plezant', 'oké']",5,0.044986212,"['verliezen', 'moe']",2,"['verliezen', 'moe']",2,0.084324623,6,5,"['plezant', 'goed', 'leuk', 'overtuigen', 'oké']",1.560710409,2,2,"['moe', 'verliezen']",0.693147181,1,85,8.24,1.18
181842,!cnxa ybfd,15916992,1699782676,0,19,26,"['tof', 'goed', 'goed', 'sympathiek', 'hoop', 'goed', 'energiek']",7,"['tof', 'goed', 'sympathiek', 'hoop', 'energiek']",5,0.036476493,"['saai', 'gevoelig', 'pijn']",3,"['saai', 'gevoelig', 'pijn']",3,0.086206185,7,5,"['energiek', 'sympathiek', 'hoop', 'goed', 'tof']",1.475076311,3,3,"['saai', 'gevoelig', 'pijn']",1.098612289,1,288,3.47,1.04
181842,!cnxa ybfd,15923238,1699799791,0,7,15,"['gezellig', 'goed', 'goed']",3,"['gezellig', 'goed']",2,0.056431216,[],0,[],0,,3,2,"['gezellig', 'goed']",0.636514168,0,0,[],0,1,105,1.9,0
181842,!cnxa ybfd,15928959,1699815455,0,17,8,"['nice', 'nice', 'chill']",3,"['nice', 'chill']",2,0.07475238,[],0,[],0,,3,2,"['chill', 'nice']",0.636514168,0,0,[],0,1,98,1.02,0
181842,!cnxa ybfd,15932625,1699817111,0,13,8,"['goed', 'goed']",2,['goed'],1,0.013383527,[],0,[],0,,2,1,['goed'],0,0,0,[],0,1,74,1.35,0
181842,!cnxa ybfd,15948414,1699872738,0,24,14,"['goed', 'content', 'goed']",3,"['goed', 'content']",2,0.058541991,['verdrietig'],1,['verdrietig'],1,,3,2,"['goed', 'content']",0.636514168,1,1,['verdrietig'],0,1,114,3.51,1.75
181842,!cnxa ybfd,15953358,1699883845,0,10,-6,"['grappig', 'rustig', 'productief', 'goed', 'vriendelijk', 'begripvol', 'fijn']",7,"['grappig', 'rustig', 'productief', 'goed', 'vriendelijk', 'begripvol', 'fijn']",7,0.035507669,[],0,[],0,,7,7,"['productief', 'begripvol', 'goed', 'grappig', 'rustig', 'fijn', 'vriendelijk']",1.945910149,0,0,[],0,1,206,1.94,0
181842,!cnxa ybfd,15960234,1699896206,0,13,-12,"['goed', 'luimen', 'leuk', 'enthousiast', 'positief', 'goed', 'chillen', 'energie']",8,"['goed', 'luimen', 'leuk', 'enthousiast', 'positief', 'chillen', 'energie']",7,0.029310802,"['bang', 'af_wachten']",2,"['bang', 'af_wachten']",2,0.093060234,8,7,"['enthousiast', 'goed', 'leuk', 'positief', 'energie', 'chillen', 'luimen']",1.906154747,2,2,"['af_wachten', 'bang']",0.693147181,1,130,3.08,0.77
181842,!cnxa ybfd,15968928,1699903798,0,-10,-44,[],0,[],0,,['kut'],1,['kut'],1,,0,0,[],0,1,1,['kut'],0,1,76,0,1.32
181842,!cnxa ybfd,15985134,1699956115,0,11,11,"['leuk', 'blij', 'goed']",3,"['leuk', 'blij', 'goed']",3,0.08611868,['suffen'],1,['suffen'],1,,3,3,"['goed', 'leuk', 'blij']",1.098612289,1,1,['suffen'],0,1,93,3.23,0
181842,!cnxa ybfd,15994389,1699972597,0,-7,-25,['leuk'],1,['leuk'],1,,[],0,[],0,,1,1,['leuk'],0,0,0,[],0,1,96,0,0
181842,!cnxa ybfd,16000341,1699978652,0,5,-18,"['hopen', 'ça_va', 'goed', 'leuk']",4,"['hopen', 'ça_va', 'goed', 'leuk']",4,0.058644417,"['slecht', 'moe']",2,"['slecht', 'moe']",2,0.143573316,4,4,"['goed', 'leuk', 'hopen', 'ça_va']",1.386294361,2,2,"['slecht', 'moe']",0.693147181,1,161,1.86,0.62
181842,!cnxa ybfd,16008342,1699989509,1,6,-10,"['zin', 'oké']",2,"['zin', 'oké']",2,0.146607908,[],0,[],0,,2,2,"['zin', 'oké']",0.693147181,0,0,[],0,1,64,1.56,0
181842,!cnxa ybfd,16023939,1700040066,0,-9,4,['moeien'],1,['moeien'],1,,"['droevig', 'triestig']",2,"['droevig', 'triestig']",2,0.188461161,1,1,['moeien'],0,2,2,"['triestig', 'droevig']",0.693147181,1,112,1.79,1.79
181842,!cnxa ybfd,16033464,1700062384,0,6,8,"['leuk', 'chill', 'leuk', 'enthousiast', 'gezellig', 'tof']",6,"['leuk', 'chill', 'enthousiast', 'gezellig', 'tof']",5,0.039725065,[],0,[],0,,6,5,"['enthousiast', 'gezellig', 'leuk', 'chill', 'tof']",1.560710409,0,0,[],0,1,123,2.44,0
181842,!cnxa ybfd,16077181,1700147025,0,-14,-2,"['stimuleren', 'blij', 'leuk', 'enthousiasme', 'goed', 'goed', 'zeker', 'leuk', 'goed']",9,"['stimuleren', 'blij', 'leuk', 'enthousiasme', 'goed', 'zeker']",6,0.037850705,"['neerslachtig', 'verdrietig', 'eenzaam', 'missen', 'verdrietig', 'neerslachtig', 'ambetant']",7,"['neerslachtig', 'verdrietig', 'eenzaam', 'missen', 'ambetant']",5,0.056023602,9,6,"['enthousiasme', 'goed', 'leuk', 'blij', 'zeker', 'stimuleren']",1.676987774,7,5,"['eenzaam', 'ambetant', 'verdrietig', 'neerslachtig', 'missen']",1.549826046,1,240,4.17,2.5
181842,!cnxa ybfd,16068220,1700137107,0,13,16,['stimuleren'],1,['stimuleren'],1,,['zielig'],1,['zielig'],1,,1,1,['stimuleren'],0,1,1,['zielig'],0,1,194,1.03,2.06
181842,!cnxa ybfd,16046268,1700076619,0,-5,-19,[],0,[],0,,['moe'],1,['moe'],1,,0,0,[],0,1,1,['moe'],0,1,117,0,0.85
181842,!cnxa ybfd,16052814,1700081011,0,3,-11,"['sympathiek', 'fijn', 'goesting']",3,"['sympathiek', 'fijn', 'goesting']",3,0.119157536,[],0,[],0,,3,3,"['goesting', 'sympathiek', 'fijn']",1.098612289,0,0,[],0,1,81,2.47,0
181842,!cnxa ybfd,16082467,1700152290,0,-28,-9,['aangenaam'],1,['aangenaam'],1,,"['raken', 'waanzinnig', 'slecht']",3,"['raken', 'waanzinnig', 'slecht']",3,0.104033212,1,1,['aangenaam'],0,3,3,"['slecht', 'waanzinnig', 'raken']",1.098612289,1,87,1.15,1.15
181842,!cnxa ybfd,16091707,1700168451,0,15,-4,"['leuk', 'blij', 'pret', 'pret', 'fijn']",5,"['leuk', 'blij', 'pret', 'fijn']",4,0.043321017,[],0,[],0,,5,4,"['leuk', 'fijn', 'blij', 'pret']",1.33217904,0,0,[],0,1,105,4.76,0
181842,!cnxa ybfd,16103455,1700215315,0,9,14,"['oké', 'veilig', 'leuk', 'goed', 'goed']",5,"['oké', 'veilig', 'leuk', 'goed']",4,0.047938644,"['bad', 'erg', 'verdrietig', 'storen', 'erg']",5,"['bad', 'erg', 'verdrietig', 'storen']",4,0.05013033,5,4,"['goed', 'leuk', 'veilig', 'oké']",1.33217904,5,4,"['storen', 'bad', 'verdrietig', 'erg']",1.33217904,1,247,2.02,1.62
181842,!cnxa ybfd,16110469,1700224808,0,-9,-4,[],0,[],0,,[],0,[],0,,0,0,[],0,0,0,[],0,1,80,2.5,0
181842,!cnxa ybfd,16117681,1700238790,0,11,14,"['rust', 'genieten']",2,"['rust', 'genieten']",2,0.098571872,[],0,[],0,,2,2,"['rust', 'genieten']",0.693147181,0,0,[],0,1,78,1.28,0
181842,!cnxa ybfd,16125058,1700252537,0,-7,-5,"['wakker', 'hopen', 'chill', 'gezellig', 'aangenaam']",5,"['wakker', 'hopen', 'chill', 'gezellig', 'aangenaam']",5,0.048817606,['moeizaam'],1,['moeizaam'],1,,5,5,"['gezellig', 'aangenaam', 'chill', 'wakker', 'hopen']",1.609437912,1,1,['moeizaam'],0,1,92,4.35,0
181842,!cnxa ybfd,16139773,1700301284,0,6,3,[],0,[],0,,[],0,[],0,,0,0,[],0,0,0,[],0,1,80,0,0
181842,!cnxa ybfd,16147183,1700316958,0,11,3,"['ontspannen', 'prima']",2,"['ontspannen', 'prima']",2,0.1088037,[],0,[],0,,2,2,"['ontspannen', 'prima']",0.693147181,0,0,[],0,1,103,2.91,0.97
181842,!cnxa ybfd,16150843,1700325798,0,8,7,"['rustig', 'leuk', 'blij', 'blij']",4,"['rustig', 'leuk', 'blij']",3,0.048203006,['spijt'],1,['spijt'],1,,4,3,"['leuk', 'rustig', 'blij']",1.039720771,1,1,['spijt'],0,1,147,5.44,0
181842,!cnxa ybfd,16161184,1700337654,0,-4,-21,['hopen'],1,['hopen'],1,,[],0,[],0,,1,1,['hopen'],0,0,0,[],0,1,55,3.64,0
181842,!cnxa ybfd,16173832,1700390275,0,4,-8,"['gerust', 'welzijn', 'boeien']",3,"['gerust', 'welzijn', 'boeien']",3,0.084784357,"['zot', 'bezorgen']",2,"['zot', 'bezorgen']",2,0.22796551,3,3,"['boeien', 'gerust', 'welzijn']",1.098612289,2,2,"['zot', 'bezorgen']",0.693147181,1,197,1.52,2.54
181842,!cnxa ybfd,16178278,1700397562,0,-18,-3,"['rust', 'leuk', 'begripvol']",3,"['rust', 'leuk', 'begripvol']",3,0.07958271,"['last', 'ernstig', 'vervelend', 'twijfelen']",4,"['last', 'ernstig', 'vervelend', 'twijfelen']",4,0.074193145,3,3,"['rust', 'begripvol', 'leuk']",1.098612289,4,4,"['twijfelen', 'last', 'vervelend', 'ernstig']",1.386294361,1,179,2.23,2.79
181842,!cnxa ybfd,16185958,1700415573,0,3,-7,"['goed', 'goed', 'goed', 'leuk', 'goed']",5,"['goed', 'leuk']",2,0.033598757,"['raken', 'lastig', 'conflict']",3,"['raken', 'lastig', 'conflict']",3,0.104875683,5,2,"['goed', 'leuk']",0.500402424,3,3,"['lastig', 'conflict', 'raken']",1.098612289,1,291,2.75,0
181842,!cnxa ybfd,16190950,1700424617,0,7,-3,"['vrij', 'normaal', 'leuk']",3,"['vrij', 'normaal', 'leuk']",3,0.0944905,['raken'],1,['raken'],1,,3,3,"['leuk', 'vrij', 'normaal']",1.098612289,1,1,['raken'],0,1,85,2.35,0
181842,!cnxa ybfd,16207753,1700475292,0,-13,9,"['normaal', 'gelukkig']",2,"['normaal', 'gelukkig']",2,0.105403304,"['stress', 'absurd']",2,"['stress', 'absurd']",2,0.099115652,2,2,"['normaal', 'gelukkig']",0.693147181,2,2,"['stress', 'absurd']",0.693147181,1,145,0.69,0
181842,!cnxa ybfd,16216810,1700492124,0,-18,-20,['goed'],1,['goed'],1,,"['chaotisch', 'chaotisch', 'vreselijk']",3,"['chaotisch', 'vreselijk']",2,0.08695852,1,1,['goed'],0,3,2,"['chaotisch', 'vreselijk']",0.636514168,1,115,0.87,0.87
181842,!cnxa ybfd,16225204,1700502751,0,-5,-7,"['rustig', 'oké', 'goed']",3,"['rustig', 'oké', 'goed']",3,0.100450003,"['bad', 'ergerlijk', 'impulsief']",3,"['bad', 'ergerlijk', 'impulsief']",3,0.097048033,3,3,"['goed', 'rustig', 'oké']",1.098612289,3,3,"['bad', 'ergerlijk', 'impulsief']",1.098612289,1,127,3.15,0
181842,!cnxa ybfd,16229188,1700519129,1,-24,-50,['fijn'],1,['fijn'],1,,"['negatief', 'vervelend', 'moedeloos', 'negatief']",4,"['negatief', 'vervelend', 'moedeloos']",3,0.058765138,1,1,['fijn'],0,4,3,"['negatief', 'moedeloos', 'vervelend']",1.039720771,1,48,0,6.25
181842,!cnxa ybfd,16243903,1700564935,1,4,-19,"['oké', 'goed', 'vrij', 'goed', 'concentreren', 'oké']",6,"['oké', 'goed', 'vrij', 'concentreren']",4,0.042089589,[],0,[],0,,6,4,"['concentreren', 'goed', 'vrij', 'oké']",1.329661349,0,0,[],0,1,41,12.2,2.44
181842,!cnxa ybfd,16250617,1700572445,1,1,-16,"['goed', 'goed', 'opluchting', 'positief']",4,"['goed', 'opluchting', 'positief']",3,0.067419442,['negativiteit'],1,['negativiteit'],1,,4,3,"['goed', 'positief', 'opluchting']",1.039720771,1,1,['negativiteit'],0,1,56,5.36,0
181842,!cnxa ybfd,16263880,1700589847,0,22,2,"['productief', 'gezellig', 'gemoedelijk', 'gezellig']",4,"['productief', 'gezellig', 'gemoedelijk']",3,0.044012028,[],0,[],0,,4,3,"['productief', 'gezellig', 'gemoedelijk']",1.039720771,0,0,[],0,1,51,1.96,0
181842,!cnxa ybfd,16270165,1700598723,0,10,-14,['vrij'],1,['vrij'],1,,[],0,[],0,,1,1,['vrij'],0,0,0,[],0,1,64,3.13,0
181842,!cnxa ybfd,16283920,1700649508,0,3,-4,"['fijn', 'goed', 'gelukkig', 'goed']",4,"['fijn', 'goed', 'gelukkig']",3,0.060634174,"['droevig', 'missen', 'ambetant']",3,"['droevig', 'missen', 'ambetant']",3,0.08305523,4,3,"['goed', 'fijn', 'gelukkig']",1.039720771,3,3,"['ambetant', 'droevig', 'missen']",1.098612289,1,128,2.34,0
181842,!cnxa ybfd,16293037,1700665167,0,8,-9,"['enthousiast', 'blij', 'leuk']",3,"['enthousiast', 'blij', 'leuk']",3,0.044847408,[],0,[],0,,3,3,"['enthousiast', 'leuk', 'blij']",1.098612289,0,0,[],0,1,112,3.57,1.79
181842,!cnxa ybfd,16299601,1700672969,0,7,-4,"['leuk', 'leuk']",2,['leuk'],1,0.02479857,['erg'],1,['erg'],1,,2,1,['leuk'],0,1,1,['erg'],0,1,121,1.65,0.83
181842,!cnxa ybfd,16309897,1700685084,0,18,10,"['tof', 'leuk', 'goed', 'goed']",4,"['tof', 'leuk', 'goed']",3,0.039703641,[],0,[],0,,4,3,"['goed', 'leuk', 'tof']",1.039720771,0,0,[],0,1,120,3.33,0.83
181842,!cnxa ybfd,16330543,1700754935,1,2,-5,"['zeker', 'positief', 'tof']",3,"['zeker', 'positief', 'tof']",3,0.063735643,[],0,[],0,,3,3,"['positief', 'zeker', 'tof']",1.098612289,0,0,[],0,1,64,3.13,1.56
181842,!cnxa ybfd,16340635,1700761486,0,-12,4,[],0,[],0,,['slecht'],1,['slecht'],1,,0,0,[],0,1,1,['slecht'],0,1,132,1.52,0.76
182457,!jsmk hzwq,14476326,1694946282,0,30,25,"['leuk', 'goed', 'blij', 'lekker', 'leuk']",5,"['leuk', 'goed', 'blij', 'lekker']",4,0.02979718,[],0,[],0,,5,4,"['goed', 'leuk', 'blij', 'lekker']",1.33217904,0,0,[],0,1,94,6.38,0
182457,!jsmk hzwq,14477670,1694953556,0,44,13,"['goed', 'goed', 'goed', 'blij', 'lekker', 'warm', 'gelukkig', 'gemak', 'rustig', 'fijn']",10,"['goed', 'blij', 'lekker', 'warm', 'gelukkig', 'gemak', 'rustig', 'fijn']",8,0.018203053,[],0,[],0,,10,8,"['gemak', 'goed', 'rustig', 'fijn', 'blij', 'warm', 'lekker', 'gelukkig']",1.973001406,0,0,[],0,1,139,7.19,0
182457,!jsmk hzwq,14481603,1694972223,0,-5,-10,"['zeker', 'trots', 'blij', 'goed']",4,"['zeker', 'trots', 'blij', 'goed']",4,0.066977575,"['enerveren', 'onwennig', 'ambetant', 'slecht']",4,"['enerveren', 'onwennig', 'ambetant', 'slecht']",4,0.082369117,4,4,"['goed', 'blij', 'trots', 'zeker']",1.386294361,4,4,"['slecht', 'ambetant', 'onwennig', 'enerveren']",1.386294361,1,176,2.84,1.14
182457,!jsmk hzwq,14484813,1694979934,0,38,14,"['rustig', 'leuk', 'fijn', 'fijn', 'leuk', 'goed', 'goed', 'top', 'goed']",9,"['rustig', 'leuk', 'fijn', 'goed', 'top']",5,0.022125337,['moe'],1,['moe'],1,,9,5,"['goed', 'leuk', 'rustig', 'fijn', 'top']",1.522955068,1,1,['moe'],0,1,114,5.26,0
182457,!jsmk hzwq,14496948,1695033198,0,44,10,"['rust', 'goed', 'gemak']",3,"['rust', 'goed', 'gemak']",3,0.090121303,"['enerveren', 'spannen', 'stressaanval', 'op_jagen']",4,"['enerveren', 'spannen', 'stressaanval', 'op_jagen']",4,0.054241736,3,3,"['rust', 'gemak', 'goed']",1.098612289,4,4,"['spannen', 'stressaanval', 'op_jagen', 'enerveren']",1.386294361,1,134,1.49,1.49
182457,!jsmk hzwq,14499948,1695042065,0,2,22,"['lekker', 'lekker', 'lekker', 'goed', 'goed', 'goed']",6,"['lekker', 'goed']",2,0.024435376,[],0,[],0,,6,2,"['goed', 'lekker']",0.693147181,0,0,[],0,1,115,3.48,0
182457,!jsmk hzwq,14503543,1695057805,0,50,21,"['concentreren', 'rustig', 'gemak', 'gelukkig']",4,"['concentreren', 'rustig', 'gemak', 'gelukkig']",4,0.0628957,"['spannen', 'enerveren', 'stresseren']",3,"['spannen', 'enerveren', 'stresseren']",3,0.112715317,4,4,"['gemak', 'concentreren', 'rustig', 'gelukkig']",1.386294361,3,3,"['spannen', 'stresseren', 'enerveren']",1.098612289,1,132,2.27,1.52
182457,!jsmk hzwq,14512045,1695111362,0,6,-17,"['goed', 'oké', 'benieuwd', 'spannend', 'excited', 'goed', 'energie', 'oké', 'zin']",9,"['goed', 'oké', 'benieuwd', 'spannend', 'excited', 'energie', 'zin']",7,0.032615231,[],0,[],0,,9,7,"['zin', 'benieuwd', 'spannend', 'goed', 'energie', 'oké', 'excited']",1.889159164,0,0,[],0,1,132,3.79,0.76
182457,!jsmk hzwq,14521666,1695116051,0,30,37,"['deugd', 'energie', 'goed', 'wakker', 'goed', 'blij', 'positief', 'leuk', 'aangenaam', 'spannend', 'spannend']",11,"['deugd', 'energie', 'goed', 'wakker', 'blij', 'positief', 'leuk', 'aangenaam', 'spannend']",9,0.021418182,[],0,[],0,,11,9,"['deugd', 'spannend', 'goed', 'aangenaam', 'leuk', 'positief', 'blij', 'wakker', 'energie']",2.145841753,0,0,[],0,1,156,4.49,0
182457,!jsmk hzwq,14527933,1695136933,0,5,5,"['rustig', 'zeker']",2,"['rustig', 'zeker']",2,0.116820377,"['gek', 'enerveren', 'stress', 'enerveren', 'honger']",5,"['gek', 'enerveren', 'stress', 'honger']",4,0.056282737,2,2,"['rustig', 'zeker']",0.693147181,5,4,"['gek', 'stress', 'honger', 'enerveren']",1.33217904,1,127,3.94,0.79
182457,!jsmk hzwq,14532928,1695148780,0,-13,6,"['concentratie', 'ça_va', 'goed']",3,"['concentratie', 'ça_va', 'goed']",3,0.103812374,"['stress', 'stress', 'stressvol', 'onveilig', 'spanning']",5,"['stress', 'stressvol', 'onveilig', 'spanning']",4,0.025267394,3,3,"['goed', 'concentratie', 'ça_va']",1.098612289,5,4,"['stress', 'stressvol', 'spanning', 'onveilig']",1.33217904,1,147,1.36,3.4
182457,!jsmk hzwq,14535745,1695200251,0,41,41,"['goed', 'goed', 'leuk', 'wakker', 'lekker', 'blij', 'benieuwd', 'benieuwd', 'zin']",9,"['goed', 'leuk', 'wakker', 'lekker', 'blij', 'benieuwd', 'zin']",7,0.025082721,['blue'],1,['blue'],1,,9,7,"['zin', 'benieuwd', 'goed', 'leuk', 'blij', 'wakker', 'lekker']",1.889159164,1,1,['blue'],0,1,127,3.94,0
182457,!jsmk hzwq,14553286,1695213214,0,16,-10,"['leuk', 'zeker', 'genieten', 'energie']",4,"['leuk', 'zeker', 'genieten', 'energie']",4,0.055499979,"['vermoeiend', 'lastig', 'enerveren', 'inspanning']",4,"['vermoeiend', 'lastig', 'enerveren', 'inspanning']",4,0.058156864,4,4,"['genieten', 'leuk', 'zeker', 'energie']",1.386294361,4,4,"['lastig', 'vermoeiend', 'inspanning', 'enerveren']",1.386294361,1,163,4.91,0.61
182457,!jsmk hzwq,14559745,1695230327,0,26,-12,"['voldoen', 'voldoen', 'zin', 'moed', 'goed', 'blij', 'trots', 'oké']",8,"['voldoen', 'zin', 'moed', 'goed', 'blij', 'trots', 'oké']",7,0.03887521,"['moe', 'inspanning']",2,"['moe', 'inspanning']",2,0.07881441,8,7,"['zin', 'voldoen', 'goed', 'blij', 'trots', 'moed', 'oké']",1.906154747,2,2,"['moe', 'inspanning']",0.693147181,1,93,5.38,2.15
182457,!jsmk hzwq,14567554,1695247164,0,25,-43,"['voldoen', 'goed', 'trots', 'blij']",4,"['voldoen', 'goed', 'trots', 'blij']",4,0.051137176,"['inspanning', 'moe']",2,"['inspanning', 'moe']",2,0.086046794,4,4,"['voldoen', 'goed', 'blij', 'trots']",1.386294361,2,2,"['moe', 'inspanning']",0.693147181,1,83,4.82,0
182457,!jsmk hzwq,14578141,1695301845,0,-19,-48,"['energie', 'happy', 'goed']",3,"['energie', 'happy', 'goed']",3,0.09703648,"['honger', 'moe']",2,"['honger', 'moe']",2,0.089452057,3,3,"['happy', 'goed', 'energie']",1.098612289,2,2,"['moe', 'honger']",0.693147181,1,181,1.1,0
182457,!jsmk hzwq,14591002,1695318508,0,-35,-14,"['hopen', 'goed', 'moed']",3,"['hopen', 'goed', 'moed']",3,0.078903972,"['reserveren', 'raken', 'ergeren', 'missen', 'verliezen', 'teleur_stelling', 'teleur_stelling', 'vechten', 'inspanning']",9,"['reserveren', 'raken', 'ergeren', 'missen', 'verliezen', 'teleur_stelling', 'vechten', 'inspanning']",8,0.0274507,3,3,"['goed', 'moed', 'hopen']",1.098612289,9,8,"['ergeren', 'reserveren', 'verliezen', 'vechten', 'inspanning', 'teleur_stelling', 'raken', 'missen']",2.043191871,1,220,2.27,3.64
182457,!jsmk hzwq,14595250,1695326645,0,18,20,"['normaal', 'goed', 'relativeren', 'helder', 'goesting', 'zin', 'goesting', 'genieten']",8,"['normaal', 'goed', 'relativeren', 'helder', 'goesting', 'zin', 'genieten']",7,0.049028743,"['ergeren', 'bedroefd', 'slecht']",3,"['ergeren', 'bedroefd', 'slecht']",3,0.130332214,8,7,"['zin', 'genieten', 'goesting', 'goed', 'helder', 'normaal', 'relativeren']",1.906154747,3,3,"['slecht', 'ergeren', 'bedroefd']",1.098612289,1,159,1.89,1.26
182457,!jsmk hzwq,14614990,1695394119,0,23,-35,"['warmte', 'deugd', 'goed']",3,"['warmte', 'deugd', 'goed']",3,0.073932231,"['honger', 'ambetant']",2,"['honger', 'ambetant']",2,0.100074207,3,3,"['deugd', 'goed', 'warmte']",1.098612289,2,2,"['honger', 'ambetant']",0.693147181,1,133,3.01,1.5
182457,!jsmk hzwq,14618239,1695396760,0,37,36,"['heerlijk', 'fantastisch', 'tevreden', 'blij', 'dankbaar', 'plezier', 'leuk', 'lekker']",8,"['heerlijk', 'fantastisch', 'tevreden', 'blij', 'dankbaar', 'plezier', 'leuk', 'lekker']",8,0.032587152,['puzzelen'],1,['puzzelen'],1,,8,8,"['fantastisch', 'tevreden', 'heerlijk', 'dankbaar', 'leuk', 'plezier', 'blij', 'lekker']",2.079441542,1,1,['puzzelen'],0,1,133,4.51,0
182457,!jsmk hzwq,14627053,1695412192,0,-10,15,"['lekker', 'genieten']",2,"['lekker', 'genieten']",2,0.106788075,"['onmacht', 'slecht']",2,"['onmacht', 'slecht']",2,0.0938972,2,2,"['genieten', 'lekker']",0.693147181,2,2,"['slecht', 'onmacht']",0.693147181,1,258,0.78,0.39
182457,!jsmk hzwq,14645458,1695464406,0,6,11,"['neutraal', 'zin', 'oké']",3,"['neutraal', 'zin', 'oké']",3,0.093761048,"['ergeren', 'raken', 'raken']",3,"['ergeren', 'raken']",2,0.094585473,3,3,"['zin', 'neutraal', 'oké']",1.098612289,3,2,"['ergeren', 'raken']",0.636514168,1,164,1.22,0.61
182457,!jsmk hzwq,14658511,1695492734,0,13,14,"['liefde', 'voldoen', 'trots', 'dankbaar']",4,"['liefde', 'voldoen', 'trots', 'dankbaar']",4,0.055206984,"['overdrijven', 'schuldig']",2,"['overdrijven', 'schuldig']",2,0.11684789,4,4,"['voldoen', 'dankbaar', 'liefde', 'trots']",1.386294361,2,2,"['overdrijven', 'schuldig']",0.693147181,1,332,1.2,0.3
182457,!jsmk hzwq,14677750,1695547108,0,38,45,"['wakker', 'zalig', 'wakker', 'ontspannen', 'goed', 'goed', 'goed', 'blij', 'voldoen']",9,"['wakker', 'zalig', 'ontspannen', 'goed', 'blij', 'voldoen']",6,0.028149541,['schuld'],1,['schuld'],1,,9,6,"['voldoen', 'goed', 'blij', 'wakker', 'zalig', 'ontspannen']",1.676987774,1,1,['schuld'],0,1,151,2.65,0.66
182457,!jsmk hzwq,14685040,1695560938,0,46,47,"['goed', 'goed', 'gelukkig', 'gerust_stellen', 'goed', 'goed', 'rust', 'blij', 'tevreden']",9,"['goed', 'gelukkig', 'gerust_stellen', 'rust', 'blij', 'tevreden']",6,0.028501661,[],0,[],0,,9,6,"['rust', 'tevreden', 'goed', 'blij', 'gerust_stellen', 'gelukkig']",1.58109375,0,0,[],0,1,103,4.85,0.97
